	Favorite Count	Favorited	ID	Phone Type	Replied	Retweet Count	Retweeted	Screen Name	Tweet Coordinates	Tweet Created At	Tweet Text	User Location	User Name
2411	0	False	1170776200232538113	Twitter for iPhone		1304	False	the_elwyn		2019-09-08 19:09:32	"RT @JamesMelville: UK’s top trade partners (exports) 2018:

EU 🇪🇺$225.8bn
United States 🇺🇸 $64.4bn 
China 🇨🇳 $27.5bn
Hong Kong 🇭🇰 $10.3bn
U…"	London, UK	Lauren E
2412	0	False	1170776168103956480	Twitter Web App		0	False	BuccaBarbara		2019-09-08 19:09:25	China's using Trump’s gratuitous trade war to expand its economic, diplomatic &amp; military influence AND succeeding-… https://t.co/KApLaJEBTR	AZ and wherever my boys are.	Barbara Bucca
2413	0	False	1170776150743949312	Twitter for iPhone		1305	False	LaurenDownSouth		2019-09-08 19:09:20	"RT @JamesMelville: UK’s top trade partners (exports) 2018:

EU 🇪🇺$225.8bn
United States 🇺🇸 $64.4bn 
China 🇨🇳 $27.5bn
Hong Kong 🇭🇰 $10.3bn
U…"	Georgia, USA	Lauren Down South
2414	0	False	1170776136126730241	Google		0	False	757LiveTelugu		2019-09-08 19:09:17	చైనాలో భారీగా తగ్గిన అమెరికా దిగుమతులు - Eenadu - ఈనాడు.నెట్ https://t.co/QucSyA0Yju	Telugu	757Live Telugu
2415	0	False	1170776122503639040	Twitter for iPhone		124	False	edjeefad		2019-09-08 19:09:14	"RT @ColMorrisDavis: .@ChuckGrassley ❤️ socialism ... as long as the tax dollars are lining his pockets with government handouts!

https://t…"	Newell,WV	Jeffrey Adams
2416	1	False	1170776113389494273	Twitter Web App		0	False	yohiobaseball		2019-09-08 19:09:12	Sunday Talks: White House Trade Advisor Peter Navarro -vs- Maria Bartiromo on China… https://t.co/luaE4uJBgz via @TheLastRefuge2	donaldjtrump.com	David ShoelessJoe🇺🇸
2417	0	False	1170776109648154625	Twitter for Android		1305	False	PaulaMHarvey		2019-09-08 19:09:11	"RT @JamesMelville: UK’s top trade partners (exports) 2018:

EU 🇪🇺$225.8bn
United States 🇺🇸 $64.4bn 
China 🇨🇳 $27.5bn
Hong Kong 🇭🇰 $10.3bn
U…"	Hertfordshire (UK)	PaulaMichelle Harvey
2418	0	False	1170776099581767680	Twitter for Android		0	False	WithherIma		2019-09-08 19:09:08	@realDonaldTrump trade war with China creates unexpected winner: Canada's lobster industry https://t.co/eXankKTsZC	United States	Ima Withher
2419	0	False	1170776088143777792	Twitter for iPhone		211	False	PKAsedona		2019-09-08 19:09:06	RT @realCalebLawson: The #FakeNews media has been reporting an incoming recession, saying that “the China trade war will destroy our econom…	Middle of nowhere, Arizona	Karen
2420	0	False	1170776087812542466	Twitter for Android		1884	False	ontheroad332		2019-09-08 19:09:05	RT @brhodes: Lots to tout. North Korea is building new nukes. Iran restarted its nuclear program. Maduro still in power. China trade war dr…		Keith Bishop
